Jan 24 15:01:30 amirAcerAspireF5 kernel: Linux version 6.1.6-arch1-1 (linux@archlinux) (gcc (GCC) 12.2.0, GNU ld (GNU Binutils) 2.39.0) #1 SMP PREEMPT_DYNAMIC Sat, 14 Jan 2023 13:09:35 +0000
Jan 24 15:01:30 amirAcerAspireF5 kernel: Command line: BOOT_IMAGE=/boot/vmlinuz-linux root=UUID=8236de7f-9cf5-45bc-9296-53007fa2265e rw loglevel=3 quiet
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x010: 'MPX CSR'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[3]:  832, xstate_sizes[3]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[4]:  896, xstate_sizes[4]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Enabled xstate features 0x1f, context size is 960 bytes, using 'compacted' format.
Jan 24 15:01:30 amirAcerAspireF5 kernel: signal: max sigframe size: 2032
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-provided physical RAM map:
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000000e0000-0x00000000000fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000100000-0x000000006834bfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834c000-0x000000006834cfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834d000-0x0000000068376fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068377000-0x0000000068427fff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068428000-0x0000000068d28fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068d29000-0x0000000075c3dfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000075c3e000-0x000000007662dfff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000007662e000-0x0000000077fadfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fae000-0x0000000077ffdfff] ACPI data
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077ffe000-0x0000000077ffefff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fff000-0x00000000780fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000079000000-0x000000007c7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000e0000000-0x00000000efffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fd000000-0x00000000fe7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000feb00000-0x00000000feb03fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fec00000-0x00000000fec00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed00000-0x00000000fed00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed10000-0x00000000fed19fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed84000-0x00000000fed84fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000ffa00000-0x00000000ffffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000100000000-0x00000001827fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: NX (Execute Disable) protection: active
Jan 24 15:01:30 amirAcerAspireF5 kernel: SMBIOS 2.8 present.
Jan 24 15:01:30 amirAcerAspireF5 kernel: DMI: Acer Aspire F5-572G/Zoro_SL , BIOS V1.14 03/04/2016
Jan 24 15:01:30 amirAcerAspireF5 kernel: tsc: Detected 2400.000 MHz processor
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: remove [mem 0x000a0000-0x000fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: last_pfn = 0x182800 max_arch_pfn = 0x400000000
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
Jan 24 15:01:30 amirAcerAspireF5 kernel: total RAM covered: 6015M
Jan 24 15:01:30 amirAcerAspireF5 kernel:  gran_size: 64K         chunk_size: 64K         num_reg: 10          lose cover RAM: 4195324K
Jan 24 15:01:44 amirAcerAspireF5 audit[393]: NETFILTER_CFG table=filter family=2 entries=0 op=xt_register pid=393 comm="iptables-restor"
Jan 24 15:01:44 amirAcerAspireF5 audit[393]: SYSCALL arch=c000003e syscall=55 success=yes exit=0 a0=4 a1=0 a2=40 a3=7fffbcf952f0 items=0 ppid=392 pid=393 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm="iptables-restor" exe="/usr/bin/xtables-legacy-multi" key=(null)
Jan 24 15:01:44 amirAcerAspireF5 audit: PROCTITLE proctitle=69707461626C65732D726573746F7265002D6E
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Started D-Bus System Message Bus.
Jan 24 15:01:44 amirAcerAspireF5 audit[393]: NETFILTER_CFG table=filter family=2 entries=4 op=xt_replace pid=393 comm="iptables-restor"
Jan 24 15:01:44 amirAcerAspireF5 audit[393]: SYSCALL arch=c000003e syscall=54 success=yes exit=0 a0=4 a1=0 a2=40 a3=7f95c2214010 items=0 ppid=392 pid=393 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm="iptables-restor" exe="/usr/bin/xtables-legacy-multi" key=(null)
Jan 24 15:01:44 amirAcerAspireF5 audit: PROCTITLE proctitle=69707461626C65732D726573746F7265002D6E
Jan 24 15:01:44 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=dbus comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:44 amirAcerAspireF5 dbus-daemon[382]: [system] Successfully activated service 'org.freedesktop.systemd1'
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Starting Network Manager...
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Started Bluetooth service.
Jan 24 15:01:44 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=bluetooth comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:44 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-logind comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: Starting SDP server
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Started User Login Management.
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: profiles/audio/vcp.c:vcp_init() D-Bus experimental not enabled
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Reached target Bluetooth Support.
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: src/plugin.c:plugin_init() Failed to init vcp plugin
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: profiles/audio/mcp.c:mcp_init() D-Bus experimental not enabled
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: src/plugin.c:plugin_init() Failed to init mcp plugin
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: profiles/audio/bap.c:bap_init() D-Bus experimental not enabled
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: src/plugin.c:plugin_init() Failed to init bap plugin
Jan 24 15:01:44 amirAcerAspireF5 kernel: Bluetooth: BNEP (Ethernet Emulation) ver 1.3
Jan 24 15:01:44 amirAcerAspireF5 kernel: Bluetooth: BNEP filters: protocol multicast
Jan 24 15:01:44 amirAcerAspireF5 kernel: Bluetooth: BNEP socket layer initialized
Jan 24 15:01:44 amirAcerAspireF5 dbus-daemon[382]: [system] Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.2' (uid=0 pid=381 comm="/usr/lib/bluetooth/bluetoothd")
Jan 24 15:01:44 amirAcerAspireF5 bluetoothd[381]: Bluetooth management interface 1.22 initialized
Jan 24 15:01:44 amirAcerAspireF5 kernel: Bluetooth: MGMT ver 1.22
Jan 24 15:01:44 amirAcerAspireF5 audit: BPF prog-id=33 op=LOAD
Jan 24 15:01:44 amirAcerAspireF5 audit: BPF prog-id=34 op=LOAD
Jan 24 15:01:44 amirAcerAspireF5 audit: BPF prog-id=35 op=LOAD
Jan 24 15:01:44 amirAcerAspireF5 systemd[1]: Starting Hostname Service...
Jan 24 15:01:44 amirAcerAspireF5 audit[398]: NETFILTER_CFG table=filter family=10 entries=0 op=xt_register pid=398 comm="ip6tables-resto"
Jan 24 15:01:44 amirAcerAspireF5 audit[398]: SYSCALL arch=c000003e syscall=55 success=yes exit=0 a0=4 a1=29 a2=40 a3=7ffc15ddece0 items=0 ppid=396 pid=398 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm="ip6tables-resto" exe="/usr/bin/xtables-legacy-multi" key=(null)
Jan 24 15:01:45 amirAcerAspireF5 kernel: NET: Registered PF_ALG protocol family
Jan 24 15:01:44 amirAcerAspireF5 audit: PROCTITLE proctitle=6970367461626C65732D726573746F7265002D6E
Jan 24 15:01:45 amirAcerAspireF5 audit[398]: NETFILTER_CFG table=filter family=10 entries=4 op=xt_replace pid=398 comm="ip6tables-resto"
Jan 24 15:01:45 amirAcerAspireF5 audit[398]: SYSCALL arch=c000003e syscall=54 success=yes exit=0 a0=4 a1=29 a2=40 a3=55ecac0d1f50 items=0 ppid=396 pid=398 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm="ip6tables-resto" exe="/usr/bin/xtables-legacy-multi" key=(null)
Jan 24 15:01:45 amirAcerAspireF5 audit: PROCTITLE proctitle=6970367461626C65732D726573746F7265002D6E
Jan 24 15:01:45 amirAcerAspireF5 dbus-daemon[382]: [system] Successfully activated service 'org.freedesktop.hostname1'
Jan 24 15:01:45 amirAcerAspireF5 systemd[1]: Started Hostname Service.
Jan 24 15:01:45 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-hostnamed comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:46 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559906.8529] NetworkManager (version 1.40.10-1) is starting... (boot:37cceb6f-cc7a-44a9-bb46-0c0c4c1bb959)
Jan 24 15:01:46 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559906.8531] Read config: /etc/NetworkManager/NetworkManager.conf (lib: 20-connectivity.conf)
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Started Network Manager.
Jan 24 15:01:47 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=NetworkManager comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:47 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559907.1177] bus-manager: acquired D-Bus service "org.freedesktop.NetworkManager"
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Reached target Network.
Jan 24 15:01:47 amirAcerAspireF5 audit: BPF prog-id=36 op=LOAD
Jan 24 15:01:47 amirAcerAspireF5 audit: BPF prog-id=37 op=LOAD
Jan 24 15:01:47 amirAcerAspireF5 audit: BPF prog-id=38 op=LOAD
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Started Muse Hub Helper Service.
Jan 24 15:01:47 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=muse-hub comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Starting Permit User Sessions...
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Finished Permit User Sessions.
Jan 24 15:01:47 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-user-sessions comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Reached target Multi-User System.
Jan 24 15:01:47 amirAcerAspireF5 systemd[1]: Starting Light Display Manager...
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.3930] manager[0x556e6cdc9090]: monitoring kernel firmware directory '/lib/firmware'.
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.4349] hostname: hostname: using hostnamed
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.4350] hostname: static hostname changed from (none) to "amirAcerAspireF5"
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.5608] dns-mgr: init: dns=default,systemd-resolved rc-manager=symlink
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.5676] rfkill3: found Wi-Fi radio killswitch (at /sys/devices/pci0000:00/0000:00:1c.5/0000:03:00.0/ieee80211/phy0/rfkill3) (driver ath10k_pci)
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.5686] rfkill0: found Wi-Fi radio killswitch (at /sys/devices/platform/acer-wmi/rfkill/rfkill0) (platform driver acer-wmi)
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.6186] manager[0x556e6cdc9090]: rfkill: Wi-Fi hardware radio set enabled
Jan 24 15:01:49 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559909.6186] manager[0x556e6cdc9090]: rfkill: WWAN hardware radio set enabled
Jan 24 15:01:50 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559910.6781] Loaded device plugin: NMOvsFactory (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-ovs.so)
Jan 24 15:01:50 amirAcerAspireF5 systemd[1]: Started Light Display Manager.
Jan 24 15:01:50 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=lightdm comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:50 amirAcerAspireF5 kernel: kauditd_printk_skb: 26 callbacks suppressed
Jan 24 15:01:50 amirAcerAspireF5 kernel: audit: type=1130 audit(1674559910.820:50): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=lightdm comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:50 amirAcerAspireF5 systemd[1]: Reached target Graphical Interface.
Jan 24 15:01:50 amirAcerAspireF5 systemd[1]: Startup finished in 5.341s (kernel) + 23.398s (userspace) = 28.740s.
Jan 24 15:01:50 amirAcerAspireF5 lightdm[425]: Error getting user list from org.freedesktop.Accounts: GDBus.Error:org.freedesktop.DBus.Error.ServiceUnknown: The name org.freedesktop.Accounts was not provided by any .service files
Jan 24 15:01:50 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559910.8871] Loaded device plugin: NMWwanFactory (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-wwan.so)
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.3678] Loaded device plugin: NMTeamFactory (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-team.so)
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.4986] Loaded device plugin: NMBluezManager (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-bluetooth.so)
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.5683] Loaded device plugin: NMWifiFactory (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-wifi.so)
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.6112] Loaded device plugin: NMAtmManager (/usr/lib/NetworkManager/1.40.10-1/libnm-device-plugin-adsl.so)
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.6124] manager: rfkill: Wi-Fi enabled by radio killswitch; enabled by state file
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.6127] manager: rfkill: WWAN enabled by radio killswitch; enabled by state file
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.6131] manager: Networking is enabled by state file
Jan 24 15:01:51 amirAcerAspireF5 dbus-daemon[382]: [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.5' (uid=0 pid=397 comm="/usr/bin/NetworkManager --no-daemon")
Jan 24 15:01:51 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559911.6721] settings: Loaded settings plugin: keyfile (internal)
Jan 24 15:01:51 amirAcerAspireF5 systemd[1]: Starting Network Manager Script Dispatcher Service...
Jan 24 15:01:51 amirAcerAspireF5 dbus-daemon[382]: [system] Successfully activated service 'org.freedesktop.nm_dispatcher'
Jan 24 15:01:51 amirAcerAspireF5 systemd[1]: Started Network Manager Script Dispatcher Service.
Jan 24 15:01:51 amirAcerAspireF5 audit[1]: SERVICE_START pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=NetworkManager-dispatcher comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:52 amirAcerAspireF5 kernel: audit: type=1130 audit(1674559911.993:51): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=NetworkManager-dispatcher comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4568] dhcp: init: Using DHCP client 'internal'
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4569] device (lo): carrier: link connected
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4583] manager: (lo): new Generic device (/org/freedesktop/NetworkManager/Devices/1)
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4625] manager: (enp2s0): new Ethernet device (/org/freedesktop/NetworkManager/Devices/2)
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4635] settings: (enp2s0): created default wired connection 'Wired connection 1'
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.4635] device (enp2s0): state change: unmanaged -> unavailable (reason 'managed', sys-iface-state: 'external')
Jan 24 15:01:52 amirAcerAspireF5 kernel: Generic FE-GE Realtek PHY r8169-0-200:00: attached PHY driver (mii_bus:phy_addr=r8169-0-200:00, irq=MAC)
Jan 24 15:01:52 amirAcerAspireF5 kernel: r8169 0000:02:00.0 enp2s0: Link is Down
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.8147] device (wlp3s0): driver supports Access Point (AP) mode
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Multiple Corrected error received: 0000:00:1c.5
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Receiver ID)
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:   device [8086:9d15] error status/mask=00000001/00002000
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:    [ 0] RxErr                  (First)
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER:   Error of this Agent is reported first
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Transmitter ID)
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00001181/00006000
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 0] RxErr                  (First)
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 8] Rollover              
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [12] Timeout               
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Multiple Corrected error received: 0000:00:1c.5
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Receiver ID)
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:   device [8086:9d15] error status/mask=00000001/00002000
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:    [ 0] RxErr                  (First)
Jan 24 15:01:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER:   Error of this Agent is reported first
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Transmitter ID)
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00001101/00006000
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 0] RxErr                  (First)
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 8] Rollover              
Jan 24 15:01:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [12] Timeout               
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.8174] manager: (wlp3s0): new 802.11 Wi-Fi device (/org/freedesktop/NetworkManager/Devices/3)
Jan 24 15:01:52 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559912.8189] device (wlp3s0): state change: unmanaged -> unavailable (reason 'managed', sys-iface-state: 'external')
Jan 24 15:01:53 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559913.1772] device (wlp3s0): set-hw-addr: set MAC address to 3A:B5:19:9D:81:31 (scanning)
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Multiple Corrected error received: 0000:00:1c.5
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Receiver ID)
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:   device [8086:9d15] error status/mask=00000081/00002000
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:    [ 0] RxErr                  (First)
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:    [ 7] BadDLLP               
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER:   Error of this Agent is reported first
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Transmitter ID)
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00001181/00006000
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 0] RxErr                  (First)
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 8] Rollover              
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [12] Timeout               
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Multiple Corrected error received: 0000:00:1c.5
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Receiver ID)
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:   device [8086:9d15] error status/mask=00000001/00002000
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5:    [ 0] RxErr                  (First)
Jan 24 15:01:53 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER:   Error of this Agent is reported first
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Physical Layer, (Transmitter ID)
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00001101/00006000
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 0] RxErr                  (First)
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 8] Rollover              
Jan 24 15:01:53 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [12] Timeout               
Jan 24 15:01:53 amirAcerAspireF5 dbus-daemon[382]: [system] Activating via systemd: service name='fi.w1.wpa_supplicant1' unit='wpa_supplicant.service' requested by ':1.5' (uid=0 pid=397 comm="/usr/bin/NetworkManager --no-daemon")
Jan 24 15:01:53 amirAcerAspireF5 systemd[1]: Starting WPA supplicant...
Jan 24 15:01:53 amirAcerAspireF5 NetworkManager[397]: <info>  [1674559913.5477] ovsdb: disconnected from ovsdb
Jan 24 15:01:54 amirAcerAspireF5 dbus-daemon[382]: [system] Successfully activated service 'fi.w1.wpa_supplicant1'
Jan 24 15:01:54 amirAcerAspireF5 systemd[1]: Started WPA supplicant.
